case,activity,resource,timestamp,Att1,Att2,Att3,Att4,Att5,Att6
1268,Accepted-In Progress,Jon,2012/3/26 4:45:45,Low,be,Org line C,E_1,PROD715,Sweden
1268,Completed-Closed,Jon,2012/3/26 4:45:53,Low,be,Org line C,E_1,PROD715,Sweden
589,Accepted-In Progress,Christoffer,2011/10/21 14:01:26,Medium,se,Org line C,E_10,PROD399,Sweden
589,Completed-Closed,Christoffer,2012/2/1 13:02:51,Medium,se,Org line C,E_10,PROD399,Sweden
785,Accepted-In Progress,Olivier,2011/12/17 12:18:28,Major,fr,Org line C,C_6,PROD793,France
785,Queued-Awaiting Assignment,Olivier,2011/12/17 12:19:36,Major,fr,Org line C,C_6,PROD793,France
785,Accepted-In Progress,Tom,2011/12/22 14:52:39,Major,fr,Org line C,C_6,PROD793,Belgium
785,Accepted-Wait,Tom,2011/12/22 14:52:47,Major,fr,Org line C,C_6,PROD793,Belgium
785,Completed-Closed,Tom,2012/4/16 14:55:11,Major,fr,Org line C,C_6,PROD793,Belgium
1547,Accepted-In Progress,Ewa,2012/2/4 10:50:38,Medium,us,Org line G3,C_6,PROD98,POLAND
1547,Completed-Closed,Ewa,2012/2/4 10:53:53,Medium,us,Org line G3,C_6,PROD98,POLAND
1819,Accepted-In Progress,Bharath,2012/2/20 16:55:54,Low,se,Org line G4,C_6,PROD397,Sweden
1819,Completed-Closed,Bharath,2012/3/1 16:02:45,Low,se,Org line G4,C_6,PROD397,Sweden
624,Accepted-In Progress,Ove,2011/11/1 13:35:50,Medium,se,Org line A2,A2_1,PROD753,Sweden
624,Accepted-Assigned,Ove,2011/11/7 13:11:29,Medium,se,Org line A2,A2_1,PROD753,Sweden
624,Accepted-In Progress,Marie,2012/1/9 14:01:54,Medium,se,Org line A2,A2_1,PROD753,Sweden
624,Completed-Closed,Marie,2012/1/9 14:02:05,Medium,se,Org line A2,A2_1,PROD753,Sweden
2232,Accepted-In Progress,Ian,2012/6/6 16:59:53,High,gb,Org line A2,A2_1,PROD236,United Kingdom
2232,Accepted-Assigned,Ian,2012/6/14 9:38:36,High,gb,Org line A2,A2_1,PROD236,United Kingdom
1725,Accepted-In Progress,Leif,2011/12/21 15:43:03,Medium,se,Org line C,E_10,PROD646,Sweden
1725,Queued-Awaiting Assignment,Leif,2011/12/21 15:46:04,Medium,se,Org line C,E_10,PROD646,Sweden
1528,Accepted-In Progress,Ewa,2012/2/4 10:27:58,Medium,us,Org line G3,E_10,PROD98,POLAND
1528,Completed-Closed,Ewa,2012/2/4 10:30:03,Medium,us,Org line G3,E_10,PROD98,POLAND
1316,Accepted-In Progress,Aneesh V,2012/4/3 12:14:09,Medium,in,Org line B,E_10,PROD424,INDIA
1316,Completed-Closed,Aneesh V,2012/4/9 21:28:59,Medium,in,Org line B,E_10,PROD424,INDIA
1785,Accepted-In Progress,Roland,2012/2/6 12:40:31,High,se,Org line G4,E_10,PROD374,Sweden
1785,Completed-Closed,Roland,2012/2/9 13:29:59,High,se,Org line G4,E_10,PROD374,Sweden
469,Accepted-In Progress,Abhinav,2011/8/31 16:23:39,Medium,se,Org line A2,A2_4,PROD337,Sweden
469,Completed-Closed,Abhinav,2012/2/6 8:48:37,Medium,se,Org line A2,A2_4,PROD337,Sweden
2273,Accepted-In Progress,Jerker,2012/6/12 16:02:20,Low,se,Org line A2,A2_3,PROD240,Sweden
1299,Accepted-In Progress,Marlene,2012/3/30 11:48:22,Low,se,Org line G4,A2_3,PROD32,Sweden
1299,Completed-Closed,Marlene,2012/3/30 11:49:09,Low,se,Org line G4,A2_3,PROD32,Sweden
198,Accepted-In Progress,Carolyn,2010/12/6 14:34:32,Medium,us,Org line G3,A2_3,PROD96,USA
198,Queued-Awaiting Assignment,Carolyn,2010/12/6 14:45:25,Medium,us,Org line G3,A2_3,PROD96,USA
198,Accepted-In Progress,Kannan,2010/12/14 11:26:54,Medium,us,Org line G3,A2_3,PROD96,Sweden
198,Accepted-Assigned,Carolyn,2010/12/14 11:26:59,Medium,us,Org line G3,A2_3,PROD96,USA
198,Accepted-Assigned,Ewa,2012/1/30 12:47:32,Medium,us,Org line G3,A2_3,PROD96,POLAND
198,Accepted-In Progress,Ewa,2012/1/30 12:47:33,Medium,us,Org line G3,A2_3,PROD96,POLAND
198,Completed-Closed,Ewa,2012/1/30 12:50:23,Medium,us,Org line G3,A2_3,PROD96,POLAND
1989,Accepted-In Progress,Ian,2012/5/9 12:14:46,Medium,gb,Org line A2,A2_1,PROD236,United Kingdom
1989,Accepted-Assigned,Ian,2012/5/9 12:15:48,Medium,gb,Org line A2,A2_1,PROD236,United Kingdom
804,Accepted-In Progress,Grzegorz,2011/12/21 14:33:20,High,pl,Org line A2,A2_3,PROD791,POLAND
804,Accepted-Assigned,Grzegorz,2011/12/21 14:33:49,High,pl,Org line A2,A2_3,PROD791,POLAND
804,Accepted-Wait,Grzegorz,2012/1/9 14:52:30,High,pl,Org line A2,A2_3,PROD791,POLAND
804,Completed-Closed,Grzegorz,2012/4/23 13:38:19,High,pl,Org line A2,A2_3,PROD791,POLAND
315,Accepted-In Progress,Tomas,2011/4/26 17:44:41,High,cn,Org line A2,A2_2,PROD753,Sweden
315,Accepted-Wait,Tomas,2011/11/15 12:56:41,High,cn,Org line A2,A2_2,PROD753,Sweden
315,Completed-Closed,Tomas,2012/5/29 10:18:46,High,cn,Org line A2,A2_2,PROD753,Sweden
409,Accepted-Wait,Amit,2011/7/13 11:38:58,High,in,Org line C,E_5,PROD793,INDIA
409,Accepted-Assigned,Amit,2011/7/13 11:39:36,High,in,Org line C,E_5,PROD793,INDIA
409,Accepted-In Progress,Amit,2011/9/19 15:08:35,High,in,Org line C,E_5,PROD793,INDIA
409,Completed-Closed,Amit,2012/2/29 12:13:57,High,in,Org line C,E_5,PROD793,INDIA
575,Accepted-In Progress,Kjell,2011/10/17 16:10:55,High,in,Org line C,E_8,PROD474,Sweden
575,Accepted-Wait,Kjell,2012/2/1 7:56:35,High,in,Org line C,E_8,PROD474,Sweden
575,Completed-Closed,Kjell,2012/2/7 7:47:48,High,in,Org line C,E_8,PROD474,Sweden
2284,Accepted-In Progress,Lars,2012/6/13 16:33:44,Medium,se,Org line C,C_4,PROD673,Sweden
2284,Accepted-Wait,Lars,2012/6/13 16:43:37,Medium,se,Org line C,C_4,PROD673,Sweden
918,Accepted-Wait,Andrew,2012/1/19 17:14:34,Medium,gb,Org line A2,A2_1,PROD236,United Kingdom
918,Accepted-In Progress,Andrew,2012/5/4 17:03:03,Medium,gb,Org line A2,A2_1,PROD236,United Kingdom
918,Completed-Closed,Andrew,2012/5/4 17:05:30,Medium,gb,Org line A2,A2_1,PROD236,United Kingdom
1211,Accepted-In Progress,Peter,2012/3/12 15:23:15,Medium,se,Org line C,E_6,PROD346,Sweden
1211,Queued-Awaiting Assignment,Peter,2012/3/12 15:38:33,Medium,se,Org line C,E_6,PROD346,Sweden
1211,Accepted-In Progress,Peter,2012/3/26 9:04:36,Medium,se,Org line C,E_6,PROD346,Sweden
1211,Accepted-Assigned,Lars-Erik,2012/3/26 9:04:48,Medium,se,Org line C,E_6,PROD346,Sweden
1211,Queued-Awaiting Assignment,Peter,2012/3/28 13:58:35,Medium,se,Org line C,E_6,PROD346,Sweden
1211,Accepted-In Progress,Bj?rn,2012/3/28 13:59:16,Medium,se,Org line C,E_6,PROD346,Sweden
1211,Accepted-Assigned,Lars-Erik,2012/3/28 13:59:26,Medium,se,Org line C,E_6,PROD346,Sweden
1211,Accepted-In Progress,Bj?rn,2012/3/28 14:00:05,Medium,se,Org line C,E_6,PROD346,Sweden
1211,Queued-Awaiting Assignment,Peter,2012/3/28 14:00:23,Medium,se,Org line C,E_6,PROD346,Sweden
1211,Accepted-Assigned,Lars-Erik,2012/3/28 14:00:51,Medium,se,Org line C,E_6,PROD346,Sweden
1211,Accepted-Wait,Lars-Erik,2012/3/30 10:54:57,Medium,se,Org line C,E_6,PROD346,Sweden
1211,Completed-Closed,Lars-Erik,2012/4/26 8:28:41,Medium,se,Org line C,E_6,PROD346,Sweden
1608,Accepted-In Progress,Katarina,2011/7/5 14:33:46,Medium,se,Org line G4,E_6,PROD374,Sweden
1608,Accepted-Assigned,Katarina,2012/2/15 17:33:28,Medium,se,Org line G4,E_6,PROD374,Sweden
1608,Completed-Closed,Katarina,2012/5/23 18:00:04,Medium,se,Org line G4,E_6,PROD374,Sweden
1898,Accepted-In Progress,Rickard,2012/4/3 12:24:46,Low,se,Org line G4,A2_3,PROD374,Sweden
1898,Completed-Closed,Rickard,2012/5/4 13:46:53,Low,se,Org line G4,A2_3,PROD374,Sweden
933,Accepted-In Progress,Marc,2012/1/23 13:25:31,Medium,se,Org line F,A2_3,PROD753,Belgium
933,Completed-Closed,Marc,2012/3/15 4:34:37,Medium,se,Org line F,A2_3,PROD753,Belgium
488,Accepted-In Progress,Vinay,2011/9/11 3:32:34,Major,in,Org line C,E_8,PROD597,INDIA
488,Queued-Awaiting Assignment,Vinay,2011/9/11 3:35:29,Major,in,Org line C,E_8,PROD597,INDIA
488,Accepted-In Progress,Vinay,2011/9/13 13:28:22,Major,in,Org line C,E_8,PROD597,INDIA
488,Completed-Closed,Vinay,2012/2/17 9:05:07,Major,in,Org line C,E_8,PROD597,INDIA
1396,Accepted-In Progress,Ewa,2012/4/24 11:49:59,Medium,us,Org line G3,E_8,PROD96,POLAND
1396,Completed-Closed,Ewa,2012/4/24 11:55:03,Medium,us,Org line G3,E_8,PROD96,POLAND
2016,Accepted-In Progress,Olivier,2012/5/11 15:35:23,Medium,fr,Org line C,E_10,PROD13,France
2016,Queued-Awaiting Assignment,Olivier,2012/5/11 16:54:34,Medium,fr,Org line C,E_10,PROD13,France
2016,Accepted-In Progress,Mathias,2012/5/23 14:21:56,Medium,fr,Org line C,C_6,PROD13,Sweden
461,Accepted-In Progress,Srinivasan,2011/8/29 11:03:13,High,pl,Org line B,E_10,PROD321,INDIA
461,Queued-Awaiting Assignment,Srinivasan,2011/8/29 17:00:23,High,pl,Org line B,E_10,PROD321,INDIA
461,Accepted-In Progress,Rijin,2011/8/30 9:09:50,High,pl,Org line B,E_10,PROD321,INDIA
461,Accepted-In Progress,Julien,2011/8/31 15:10:13,High,pl,Org line C,V3_2,PROD321,France
461,Queued-Awaiting Assignment,Srinivasan,2011/8/31 15:10:29,High,pl,Org line B,E_10,PROD321,INDIA
461,Accepted-In Progress,Rijin,2011/9/1 16:15:28,High,pl,Org line B,E_10,PROD321,INDIA
461,Queued-Awaiting Assignment,M?rten,2011/9/12 11:40:44,High,pl,Org line C,C_6,PROD321,Sweden
461,Accepted-In Progress,Mica,2011/9/12 12:44:38,High,pl,Org line C,C_6,PROD321,Sweden
461,Queued-Awaiting Assignment,John,2012/1/19 15:39:10,High,pl,Org line C,C_6,PROD321,Sweden
461,Accepted-In Progress,Bj?rn,2012/1/19 16:38:26,High,pl,Org line C,E_10,PROD321,Sweden
461,Accepted-Wait,Bj?rn,2012/1/19 16:38:36,High,pl,Org line C,E_10,PROD321,Sweden
461,Completed-Closed,Bj?rn,2012/2/9 12:06:05,High,pl,Org line C,E_10,PROD321,Sweden
1494,Accepted-In Progress,Tomas,2008/11/13 11:01:04,Low,cn,Org line A2,A2_2,PROD753,Sweden
1494,Accepted-Wait,Tomas,2009/12/2 14:24:35,Low,cn,Org line A2,A2_2,PROD753,Sweden
1494,Accepted-In Progress,Tomas,2011/11/14 15:57:27,Low,cn,Org line A2,A2_2,PROD753,Sweden
2050,Accepted-In Progress,Steven,2012/5/16 11:12:56,Medium,be,Org line C,E_6,PROD327,Belgium
2050,Queued-Awaiting Assignment,Steven,2012/5/16 11:18:57,Medium,be,Org line C,E_6,PROD327,Belgium
2050,Accepted-In Progress,Robert,2012/5/16 11:37:38,Medium,be,Org line C,E_6,PROD327,Belgium
611,Accepted-In Progress,Tomas,2011/10/27 15:32:18,Medium,se,Org line C,C_6,PROD660,Sweden
611,Accepted-In Progress,Tomas,2011/10/27 15:33:37,Medium,se,Org line C,C_6,PROD660,Sweden
611,Completed-Closed,Tomas,2012/1/30 13:42:26,Medium,se,Org line C,C_6,PROD660,Sweden
858,Accepted-In Progress,Ann-Charlotte,2012/1/10 11:11:08,Low,se,Org line C,E_10,PROD802,Sweden
858,Queued-Awaiting Assignment,Ann-Charlotte,2012/1/10 11:16:22,Low,se,Org line C,E_10,PROD802,Sweden
858,Accepted-In Progress,Johan,2012/1/10 11:55:59,Low,se,Org line C,E_10,PROD802,Sweden
858,Accepted-Wait,Johan,2012/1/10 11:59:10,Low,se,Org line C,E_10,PROD802,Sweden
858,Completed-Closed,Johan,2012/1/10 15:25:25,Low,se,Org line C,E_10,PROD802,Sweden
1456,Accepted-In Progress,Vishal,2012/5/15 17:19:08,Major,se,Org line V5,E_10,PROD221,INDIA
1456,Completed-Closed,Vishal,2012/5/15 17:27:51,Major,se,Org line V5,E_10,PROD221,INDIA
502,Accepted-In Progress,David,2011/9/14 16:33:52,Medium,se,Org line G4,E_10,PROD412,Sweden
502,Accepted-Assigned,David,2012/1/30 13:41:47,Medium,se,Org line G4,E_10,PROD412,Sweden
502,Accepted-Assigned,David,2012/1/30 13:41:48,Medium,se,Org line G4,E_10,PROD412,Sweden
502,Accepted-Assigned,Gustav,2012/1/30 21:44:05,Medium,se,Org line G4,E_10,PROD412,Sweden
502,Accepted-Assigned,David,2012/1/30 21:44:11,Medium,se,Org line G4,E_10,PROD412,Sweden
502,Accepted-Assigned,Gustav,2012/1/30 21:46:09,Medium,se,Org line G4,E_10,PROD412,Sweden
502,Accepted-In Progress,David,2012/1/30 21:46:13,Medium,se,Org line G4,E_10,PROD412,Sweden
502,Completed-Closed,David,2012/1/30 21:46:22,Medium,se,Org line G4,E_10,PROD412,Sweden
1329,Accepted-In Progress,Chew Khong,2012/4/5 10:24:58,Medium,in,Org line C,E_8,PROD597,MALAYSIA
1329,Completed-Closed,Chew Khong,2012/4/5 12:24:21,Medium,in,Org line C,E_8,PROD597,MALAYSIA
319,Accepted-In Progress,Piotr,2011/4/28 16:29:42,Medium,kr,Org line A2,D_1,PROD604,POLAND
319,Completed-Closed,Piotr,2012/5/29 17:02:34,Medium,kr,Org line A2,D_1,PROD604,POLAND
2017,Accepted-In Progress,Aneesh V,2012/5/11 15:07:17,Medium,in,Org line B,E_10,PROD424,INDIA
2017,Accepted-In Progress,Aneesh V,2012/5/11 15:24:06,Medium,in,Org line B,E_10,PROD424,INDIA
838,Accepted-In Progress,Prasad,2012/1/6 15:40:03,Medium,us,Org line C,E_10,PROD494,Sweden
838,Queued-Awaiting Assignment,Prasad,2012/1/6 15:51:57,Medium,us,Org line C,E_10,PROD494,Sweden
838,Accepted-In Progress,Pushkar,2012/1/6 15:59:41,Medium,us,Org line C,E_10,PROD494,Sweden
838,Queued-Awaiting Assignment,Rafal,2012/1/6 16:06:24,Medium,us,Org line C,V3_2,PROD494,POLAND
838,Queued-Awaiting Assignment,Prasad,2012/1/9 12:54:45,Medium,us,Org line C,E_10,PROD494,Sweden
838,Accepted-In Progress,Jitender,2012/1/9 15:28:35,Medium,us,Org line C,E_10,PROD494,Sweden
838,Queued-Awaiting Assignment,Malin,2012/1/9 15:30:19,Medium,us,Org line C,E_10,PROD494,Sweden
838,Accepted-In Progress,Jaroslaw,2012/1/10 11:10:26,Medium,us,Org line C,E_10,PROD494,POLAND
838,Queued-Awaiting Assignment,Aaron,2012/1/10 11:24:16,Medium,us,Org line C,V3_2,PROD494,USA
838,Accepted-In Progress,Aaron,2012/2/1 15:21:10,Medium,us,Org line C,V3_2,PROD494,USA
838,Completed-Closed,Aaron,2012/2/1 15:21:59,Medium,us,Org line C,V3_2,PROD494,USA
697,Accepted-In Progress,Niklas,2011/11/25 12:33:57,Low,se,Org line A2,A2_2,PROD681,Sweden
697,Accepted-Assigned,Niklas,2012/1/5 11:31:53,Low,se,Org line A2,A2_2,PROD681,Sweden
697,Accepted-In Progress,Niklas,2012/4/23 11:06:44,Low,se,Org line A2,A2_2,PROD681,Sweden
697,Completed-Closed,Niklas,2012/4/23 11:07:42,Low,se,Org line A2,A2_2,PROD681,Sweden
2067,Queued-Awaiting Assignment,Alain,2012/5/16 17:52:15,Medium,be,Org line C,E_1,PROD558,Belgium
1042,Accepted-In Progress,Prashant,2012/2/11 20:41:24,Major,us,Org line C,E_4,PROD436,INDIA
1042,Accepted-Wait,Prashant,2012/2/11 21:37:34,Major,us,Org line C,E_4,PROD436,INDIA
1042,Accepted-In Progress,Prashant,2012/2/12 19:52:59,Major,us,Org line C,E_4,PROD436,INDIA
1042,Accepted-Wait,Prashant,2012/2/12 19:53:04,Major,us,Org line C,E_4,PROD436,INDIA
1042,Queued-Awaiting Assignment,Robert,2012/2/18 18:44:35,Major,us,Org line C,E_4,PROD436,USA
1042,Accepted-In Progress,Robert,2012/2/28 16:36:29,Major,us,Org line C,E_4,PROD436,USA
1042,Accepted-Assigned,Ramith,2012/2/28 16:37:04,Major,us,Org line C,E_4,PROD436,INDIA
1042,Accepted-Assigned,Hineesh,2012/2/28 17:08:07,Major,us,Org line C,E_4,PROD436,INDIA
1042,Completed-Closed,Hineesh,2012/3/5 16:29:45,Major,us,Org line C,E_4,PROD436,INDIA
913,Accepted-In Progress,K?re,2012/1/18 15:02:14,High,be,Org line C,E_1,PROD745,Sweden
913,Accepted-In Progress,K?re,2012/1/18 15:04:14,High,be,Org line C,E_1,PROD745,Sweden
913,Accepted-Wait,K?re,2012/1/23 10:21:55,High,be,Org line C,E_1,PROD745,Sweden
913,Completed-Closed,K?re,2012/4/20 14:15:47,High,be,Org line C,E_1,PROD745,Sweden
244,Accepted-In Progress,Maria,2011/2/16 13:36:35,Medium,pl,Org line A2,A2_2,PROD703,POLAND
244,Accepted-Wait,Maria,2011/10/27 16:58:55,Medium,pl,Org line A2,A2_2,PROD703,POLAND
244,Completed-Closed,Maria,2012/4/18 9:46:11,Medium,pl,Org line A2,A2_2,PROD703,POLAND
1653,Accepted-In Progress,Vikrant,2011/10/17 16:05:05,Medium,se,Org line A2,A2_4,PROD337,Sweden
1653,Completed-Closed,Vikrant,2012/1/25 14:26:37,Medium,se,Org line A2,A2_4,PROD337,Sweden
1773,Accepted-In Progress,Miroslaw,2012/1/26 16:50:33,Medium,pl,Org line A2,A2_1,PROD761,POLAND
1773,Accepted-Wait,Miroslaw,2012/1/26 16:52:01,Medium,pl,Org line A2,A2_1,PROD761,POLAND
1773,Completed-Closed,Miroslaw,2012/5/23 17:34:17,Medium,pl,Org line A2,A2_1,PROD761,POLAND
1144,Accepted-In Progress,Maria,2012/2/29 12:16:36,High,se,Org line A2,A2_4,PROD591,Sweden
1144,Completed-Closed,Maria,2012/3/1 14:17:13,High,se,Org line A2,A2_4,PROD591,Sweden
1370,Accepted-In Progress,Ewa,2012/4/17 11:19:39,Medium,us,Org line G3,A2_4,PROD96,POLAND
1370,Completed-Closed,Ewa,2012/4/17 11:25:37,Medium,us,Org line G3,A2_4,PROD96,POLAND
921,Accepted-In Progress,Ingemar,2012/1/20 16:03:03,High,se,Org line C,E_9,PROD277,Sweden
921,Completed-Closed,Ingemar,2012/1/25 15:13:13,High,se,Org line C,E_9,PROD277,Sweden
1109,Accepted-Wait,Aditi,2012/2/22 12:30:34,Medium,in,Org line C,E_10,PROD802,Sweden
1109,Completed-Closed,Aditi,2012/3/6 7:52:37,Medium,in,Org line C,E_10,PROD802,Sweden
379,Accepted-In Progress,Peter,2011/6/22 12:08:40,Medium,se,Org line G4,C_6,PROD286,Sweden
379,Completed-Closed,Peter,2012/1/3 15:59:36,Medium,se,Org line G4,C_6,PROD286,Sweden
673,Accepted-In Progress,Vinay,2011/11/16 17:09:39,Low,in,Org line C,E_8,PROD597,INDIA
673,Queued-Awaiting Assignment,Vinay,2011/11/16 17:39:55,Low,in,Org line C,E_8,PROD597,INDIA
673,Accepted-In Progress,Avishek,2011/12/19 15:57:47,Low,in,Org line C,E_8,PROD597,INDIA
673,Completed-Closed,Avishek,2012/1/4 14:30:41,Low,in,Org line C,E_8,PROD597,INDIA
432,Accepted-In Progress,Rodrigo,2011/8/9 18:06:57,Medium,se,Org line B,E_10,PROD253,Brazil
432,Accepted-In Progress,Rodrigo,2011/8/9 18:22:29,Medium,se,Org line B,E_10,PROD253,Brazil
432,Queued-Awaiting Assignment,Tomas,2011/8/9 20:46:45,Medium,se,Org line C,C_6,PROD253,Sweden
432,Accepted-In Progress,Rodrigo,2011/8/11 19:23:43,Medium,se,Org line B,E_10,PROD253,Brazil
432,Queued-Awaiting Assignment,Tomas,2011/8/11 19:51:34,Medium,se,Org line C,C_6,PROD253,Sweden
432,Accepted-In Progress,Tomas,2011/10/20 14:52:40,Medium,se,Org line C,C_6,PROD253,Sweden
432,Accepted-Wait,Tomas,2011/10/20 14:54:16,Medium,se,Org line C,C_6,PROD253,Sweden
432,Completed-Closed,Tomas,2012/4/24 13:58:43,Medium,se,Org line C,C_6,PROD253,Sweden
679,Accepted-In Progress,Anders,2011/11/18 12:20:03,Major,se,Org line G1,E_6,PROD152,Sweden
679,Accepted-In Progress,Anders,2011/12/21 14:26:03,Major,se,Org line G1,E_6,PROD152,Sweden
679,Accepted-Wait,Anders,2011/12/21 14:26:22,Major,se,Org line G1,E_6,PROD152,Sweden
679,Completed-Closed,Anders,2012/3/14 12:04:02,Major,se,Org line G1,E_6,PROD152,Sweden
1889,Accepted-In Progress,Praveen,2012/3/29 8:29:34,High,se,Org line C,E_10,PROD802,Sweden
1889,Queued-Awaiting Assignment,Praveen,2012/3/29 8:38:26,High,se,Org line C,E_10,PROD802,Sweden
1889,Accepted-In Progress,Partha,2012/3/29 9:36:58,High,se,Org line C,E_10,PROD802,Sweden
1889,Queued-Awaiting Assignment,Martin,2012/3/29 9:38:10,High,se,Org line C,C_6,PROD802,Sweden
1889,Accepted-In Progress,Pascal,2012/3/29 13:36:59,High,se,Org line C,C_6,PROD802,Sweden
1889,Accepted-Wait,Pascal,2012/4/20 15:46:23,High,se,Org line C,C_6,PROD802,Sweden
1889,Completed-Closed,Pascal,2012/5/4 14:51:55,High,se,Org line C,C_6,PROD802,Sweden
1559,Accepted-Assigned,Marco,2012/1/30 13:41:27,Medium,se,Org line G4,C_6,PROD411,Sweden
1559,Accepted-Wait,Marco,2012/2/1 8:57:23,Medium,se,Org line G4,C_6,PROD411,Sweden
1559,Completed-Closed,Marco,2012/2/1 10:47:23,Medium,se,Org line G4,C_6,PROD411,Sweden
2199,Accepted-In Progress,Ing-Marie,2012/6/1 15:32:42,Medium,se,Org line G4,C_6,PROD609,Sweden
2199,Queued-Awaiting Assignment,Ing-Marie,2012/6/1 15:56:14,Medium,se,Org line G4,C_6,PROD609,Sweden
278,Accepted-In Progress,Carolyn,2011/3/31 13:51:15,Medium,us,Org line G3,C_6,PROD98,USA
278,Queued-Awaiting Assignment,Carolyn,2011/3/31 13:52:58,Medium,us,Org line G3,C_6,PROD98,USA
278,Accepted-In Progress,Santhosh,2011/3/31 15:35:19,Medium,us,Org line G3,C_6,PROD98,Sweden
278,Accepted-Assigned,Carolyn,2011/3/31 15:36:46,Medium,us,Org line G3,C_6,PROD98,USA
278,Accepted-In Progress,Ewa,2012/2/6 21:18:11,Medium,us,Org line G3,C_6,PROD98,POLAND
278,Completed-Closed,Ewa,2012/2/6 21:19:44,Medium,us,Org line G3,C_6,PROD98,POLAND
2175,Accepted-In Progress,Johan,2012/5/31 10:31:01,Medium,se,Org line G4,A2_1,PROD412,Sweden
909,Accepted-In Progress,Ewa,2012/1/17 17:59:52,Medium,us,Org line G3,A2_1,PROD97,POLAND
909,Completed-Closed,Ewa,2012/1/17 18:00:41,Medium,us,Org line G3,A2_1,PROD97,POLAND
1184,Accepted-In Progress,Torbj?rn,2012/3/7 8:05:20,Medium,se,Org line G4,A2_1,PROD397,Sweden
1184,Completed-Closed,Torbj?rn,2012/4/12 9:17:37,Medium,se,Org line G4,A2_1,PROD397,Sweden
1697,Accepted-In Progress,Britt,2011/12/2 10:46:41,Low,cn,Org line A2,A2_1,PROD350,Sweden
1697,Queued-Awaiting Assignment,Britt,2011/12/2 10:47:20,Low,cn,Org line A2,A2_1,PROD350,Sweden
1697,Accepted-In Progress,Britt,2011/12/12 14:52:12,Low,cn,Org line A2,A2_1,PROD350,Sweden
1697,Accepted-Wait,Britt,2011/12/12 14:52:18,Low,cn,Org line A2,A2_1,PROD350,Sweden
628,Accepted-In Progress,Ann-Charlotte,2011/11/2 10:38:33,Medium,se,Org line C,E_10,PROD104,Sweden
628,Queued-Awaiting Assignment,Ann-Charlotte,2011/11/2 10:49:55,Medium,se,Org line C,E_10,PROD104,Sweden
628,Accepted-In Progress,Anders,2011/11/16 9:54:15,Medium,se,Org line C,E_10,PROD104,Sweden
628,Queued-Awaiting Assignment,Peter,2011/11/16 10:49:09,Medium,se,Org line C,E_10,PROD104,Sweden
628,Queued-Awaiting Assignment,Mica,2011/11/16 10:54:37,Medium,se,Org line C,C_6,PROD104,Sweden
628,Accepted-In Progress,Mica,2011/11/17 7:43:46,Medium,se,Org line C,C_6,PROD104,Sweden
628,Accepted-In Progress,M?rten,2011/11/17 9:13:49,Medium,se,Org line C,C_6,PROD104,Sweden
628,Queued-Awaiting Assignment,Peter,2011/11/17 9:17:35,Medium,se,Org line C,E_10,PROD104,Sweden
628,Accepted-Assigned,Magnus,2011/11/17 9:18:13,Medium,se,Org line C,E_10,PROD104,Sweden
628,Queued-Awaiting Assignment,Mica,2011/11/17 14:29:20,Medium,se,Org line C,C_6,PROD104,Sweden
628,Accepted-In Progress,Erik,2011/11/17 14:46:54,Medium,se,Org line C,C_6,PROD104,Sweden
628,Accepted-In Progress,Vikingur,2011/11/23 9:06:21,Medium,se,Org line C,C_6,PROD104,Sweden
628,Queued-Awaiting Assignment,Mica,2011/12/6 14:41:54,Medium,se,Org line C,C_6,PROD104,Sweden
628,Accepted-In Progress,Vikingur,2011/12/6 14:42:41,Medium,se,Org line C,C_6,PROD104,Sweden
628,Completed-Closed,Vikingur,2012/1/27 14:40:19,Medium,se,Org line C,C_6,PROD104,Sweden
2302,Accepted-In Progress,K?re,2012/6/14 20:26:45,High,be,Org line C,E_1,PROD821,Sweden
1019,Accepted-In Progress,Pascal,2012/2/8 13:18:12,Medium,se,Org line C,C_6,PROD804,Sweden
1019,Accepted-Wait,Pascal,2012/2/8 13:27:33,Medium,se,Org line C,C_6,PROD804,Sweden
1019,Completed-Closed,Pascal,2012/4/11 13:56:45,Medium,se,Org line C,C_6,PROD804,Sweden
1377,Accepted-In Progress,Praveen,2012/4/18 21:54:43,High,pl,Org line C,E_10,PROD802,Sweden
1377,Queued-Awaiting Assignment,Praveen,2012/4/18 22:00:28,High,pl,Org line C,E_10,PROD802,Sweden
1377,Accepted-In Progress,Abhimanyu,2012/4/18 23:21:45,High,pl,Org line C,E_10,PROD802,Sweden
1377,Queued-Awaiting Assignment,Prasad,2012/4/18 23:45:24,High,pl,Org line C,E_10,PROD802,Sweden
1377,Queued-Awaiting Assignment,Praveen,2012/4/19 8:51:30,High,pl,Org line C,E_10,PROD802,Sweden
1377,Accepted-In Progress,Arun,2012/4/25 17:54:42,High,pl,Org line C,E_10,PROD802,Sweden
1377,Queued-Awaiting Assignment,Martin,2012/4/25 17:58:49,High,pl,Org line C,C_6,PROD802,Sweden
1377,Accepted-Assigned,Stephen,2012/5/7 14:13:40,High,pl,Org line C,C_6,PROD802,USA
1377,Queued-Awaiting Assignment,Krzysztof,2012/5/7 14:45:40,High,pl,Org line A2,A2_2,PROD802,POLAND
1377,Accepted-Assigned,Maciej,2012/5/7 16:26:17,High,pl,Org line A2,A2_2,PROD802,POLAND
